Plot Title: T6B,,,,,,,
#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 21435417, SEN S/N: 21435417, LBL: T6B)",Coupler Detached (LGR S/N: 21435417),Coupler Attached (LGR S/N: 21435417),Host Connected (LGR S/N: 21435417),Stopped (LGR S/N: 21435417),End Of File (LGR S/N: 21435417)
2245,7/22/24 0:08,17.094,,,,,
2246,7/22/24 0:23,17.094,,,,,
2247,7/22/24 0:38,17.094,,,,,
2248,7/22/24 0:53,17.094,,,,,
2249,7/22/24 1:08,17.094,,,,,
2250,7/22/24 1:23,16.999,,,,,
2251,7/22/24 1:38,16.999,,,,,
2252,7/22/24 1:53,16.999,,,,,
2253,7/22/24 2:08,16.999,,,,,
2254,7/22/24 2:23,16.999,,,,,
2255,7/22/24 2:38,16.999,,,,,
2256,7/22/24 2:53,16.999,,,,,
2257,7/22/24 3:08,16.999,,,,,
2258,7/22/24 3:23,16.999,,,,,
2259,7/22/24 3:38,16.999,,,,,
2260,7/22/24 3:53,16.999,,,,,
2261,7/22/24 4:08,16.999,,,,,
2262,7/22/24 4:23,16.999,,,,,
2263,7/22/24 4:38,16.999,,,,,
2264,7/22/24 4:53,16.999,,,,,
2265,7/22/24 5:08,16.999,,,,,
2266,7/22/24 5:23,16.999,,,,,
2267,7/22/24 5:38,16.999,,,,,
2268,7/22/24 5:53,16.999,,,,,
2269,7/22/24 6:08,16.999,,,,,
2270,7/22/24 6:23,16.999,,,,,
2271,7/22/24 6:38,16.999,,,,,
2272,7/22/24 6:53,16.999,,,,,
2273,7/22/24 7:08,16.999,,,,,
2274,7/22/24 7:23,17.094,,,,,
2275,7/22/24 7:38,17.094,,,,,
2276,7/22/24 7:53,17.094,,,,,
2277,7/22/24 8:08,17.189,,,,,
2278,7/22/24 8:23,17.189,,,,,
2279,7/22/24 8:38,17.189,,,,,
2280,7/22/24 8:53,17.094,,,,,
2281,7/22/24 9:08,17.094,,,,,
2282,7/22/24 9:23,17.094,,,,,
2283,7/22/24 9:38,17.189,,,,,
2284,7/22/24 9:53,17.189,,,,,
2285,7/22/24 10:08,17.189,,,,,
2286,7/22/24 10:23,17.189,,,,,
2287,7/22/24 10:38,17.189,,,,,
2288,7/22/24 10:53,17.284,,,,,
2289,7/22/24 11:08,17.284,,,,,
2290,7/22/24 11:23,17.284,,,,,
2291,7/22/24 11:38,17.379,,,,,
2292,7/22/24 11:53,17.379,,,,,
2293,7/22/24 12:08,17.475,,,,,
2294,7/22/24 12:23,17.57,,,,,
2295,7/22/24 12:38,17.57,,,,,
2296,7/22/24 12:53,17.665,,,,,
2297,7/22/24 13:08,17.76,,,,,
2298,7/22/24 13:23,17.76,,,,,
2299,7/22/24 13:38,17.76,,,,,
2300,7/22/24 13:53,17.57,,,,,
2301,7/22/24 14:08,17.284,,,,,
2302,7/22/24 14:23,16.903,,,,,
2303,7/22/24 14:38,16.523,,,,,
2304,7/22/24 14:53,16.141,,,,,
2305,7/22/24 15:08,15.664,,,,,
2306,7/22/24 15:23,15.187,,,,,
2307,7/22/24 15:38,14.804,,,,,
2308,7/22/24 15:53,14.421,,,,,
2309,7/22/24 16:08,14.134,,,,,
2310,7/22/24 16:23,13.75,,,,,
2311,7/22/24 16:38,13.558,,,,,
2312,7/22/24 16:53,13.365,,,,,
2313,7/22/24 17:08,13.269,,,,,
2314,7/22/24 17:23,12.98,,,,,
2315,7/22/24 17:38,12.787,,,,,
2316,7/22/24 17:53,12.594,,,,,
2317,7/22/24 18:08,12.497,,,,,
2318,7/22/24 18:23,12.401,,,,,
2319,7/22/24 18:38,12.304,,,,,
2320,7/22/24 18:53,12.11,,,,,
2321,7/22/24 19:08,11.916,,,,,
2322,7/22/24 19:23,11.722,,,,,
2323,7/22/24 19:38,11.431,,,,,
2324,7/22/24 19:53,11.139,,,,,
2325,7/22/24 20:08,10.748,,,,,
2326,7/22/24 20:23,10.455,,,,,
2327,7/22/24 20:38,10.161,,,,,
2328,7/22/24 20:53,9.866,,,,,
2329,7/22/24 21:08,9.472,,,,,
2330,7/22/24 21:23,9.176,,,,,
2331,7/22/24 21:38,8.879,,,,,
2332,7/22/24 21:53,8.581,,,,,
2333,7/22/24 22:08,8.282,,,,,
2334,7/22/24 22:23,7.882,,,,,
2335,7/22/24 22:38,7.582,,,,,
2336,7/22/24 22:53,7.28,,,,,
2337,7/22/24 23:08,7.079,,,,,
2338,7/22/24 23:23,6.775,,,,,
2339,7/22/24 23:38,6.471,,,,,
2340,7/22/24 23:53,6.268,,,,,
2341,7/23/24 0:08,5.962,,,,,
2342,7/23/24 0:23,5.757,,,,,
2343,7/23/24 0:38,5.552,,,,,
2344,7/23/24 0:53,5.347,,,,,
2345,7/23/24 1:08,5.757,,,,,
2346,7/23/24 1:23,5.552,,,,,
2347,7/23/24 1:38,5.347,,,,,
2348,7/23/24 1:53,5.86,,,,,
2349,7/23/24 2:08,5.655,,,,,
2350,7/23/24 2:23,5.45,,,,,
2351,7/23/24 2:38,5.86,,,,,
2352,7/23/24 2:53,5.655,,,,,
2353,7/23/24 3:08,5.45,,,,,
2354,7/23/24 3:23,5.757,,,,,
2355,7/23/24 3:38,5.552,,,,,
2356,7/23/24 3:53,5.347,,,,,
2357,7/23/24 4:08,5.757,,,,,
2358,7/23/24 4:23,5.552,,,,,
2359,7/23/24 4:38,5.347,,,,,
2360,7/23/24 4:53,5.757,,,,,
2361,7/23/24 5:08,5.45,,,,,
2362,7/23/24 5:23,5.45,,,,,
2363,7/23/24 5:38,5.655,,,,,
2364,7/23/24 5:53,5.45,,,,,
2365,7/23/24 6:08,5.757,,,,,
2366,7/23/24 6:23,5.45,,,,,
2367,7/23/24 6:38,5.45,,,,,
2368,7/23/24 6:53,5.655,,,,,
2369,7/23/24 7:08,5.45,,,,,
2370,7/23/24 7:23,5.757,,,,,
2371,7/23/24 7:38,5.655,,,,,
2372,7/23/24 7:53,5.45,,,,,
2373,7/23/24 8:08,5.757,,,,,
2374,7/23/24 8:23,5.655,,,,,
2375,7/23/24 8:38,5.552,,,,,
2376,7/23/24 8:53,5.347,,,,,
2377,7/23/24 9:08,5.757,,,,,
2378,7/23/24 9:23,5.757,,,,,
2379,7/23/24 9:38,5.655,,,,,
2380,7/23/24 9:53,5.552,,,,,
2381,7/23/24 10:08,5.347,,,,,
2382,7/23/24 10:23,5.655,,,,,
2383,7/23/24 10:38,5.757,,,,,
2384,7/23/24 10:53,5.552,,,,,
2385,7/23/24 11:08,5.347,,,,,
2386,7/23/24 11:23,5.757,,,,,
2387,7/23/24 11:38,5.552,,,,,
2388,7/23/24 11:53,5.45,,,,,
2389,7/23/24 12:08,5.655,,,,,
2390,7/23/24 12:23,5.655,,,,,
2391,7/23/24 12:38,5.45,,,,,
2392,7/23/24 12:53,5.347,,,,,
2393,7/23/24 13:08,5.757,,,,,
2394,7/23/24 13:23,5.552,,,,,
2395,7/23/24 13:38,5.45,,,,,
2396,7/23/24 13:53,5.757,,,,,
2397,7/23/24 14:08,5.655,,,,,
2398,7/23/24 14:23,5.552,,,,,
2399,7/23/24 14:38,5.45,,,,,
2400,7/23/24 14:53,5.347,,,,,
2401,7/23/24 15:08,5.757,,,,,
2402,7/23/24 15:23,5.552,,,,,
2403,7/23/24 15:38,5.45,,,,,
2404,7/23/24 15:53,5.347,,,,,
2408,7/23/24 16:23,5.655,,,,,
2409,7/23/24 16:38,5.45,,,,,
2410,7/23/24 16:53,5.347,,,,,
2411,7/23/24 17:08,5.552,,,,,
2412,7/23/24 17:23,5.757,,,,,
2413,7/23/24 17:38,5.552,,,,,
2414,7/23/24 17:53,5.45,,,,,
2415,7/23/24 18:08,5.655,,,,,
2416,7/23/24 18:23,5.655,,,,,
2417,7/23/24 18:38,5.347,,,,,
2418,7/23/24 18:53,5.757,,,,,
2419,7/23/24 19:08,5.552,,,,,
2420,7/23/24 19:23,5.347,,,,,
2421,7/23/24 19:38,5.757,,,,,
2422,7/23/24 19:53,5.45,,,,,
2423,7/23/24 20:08,5.45,,,,,
2424,7/23/24 20:23,5.655,,,,,
2425,7/23/24 20:38,5.45,,,,,
2426,7/23/24 20:53,5.757,,,,,
2427,7/23/24 21:08,5.552,,,,,
2428,7/23/24 21:23,5.347,,,,,
2429,7/23/24 21:38,5.757,,,,,
2430,7/23/24 21:53,5.45,,,,,
2431,7/23/24 22:08,5.45,,,,,
2432,7/23/24 22:23,5.655,,,,,
2433,7/23/24 22:38,5.347,,,,,
2434,7/23/24 22:53,5.757,,,,,
2435,7/23/24 23:08,5.552,,,,,
2436,7/23/24 23:23,5.347,,,,,
2437,7/23/24 23:38,5.757,,,,,
2438,7/23/24 23:53,5.45,,,,,
2439,7/24/24 0:08,5.244,,,,,
2440,7/24/24 0:23,5.655,,,,,
2441,7/24/24 0:38,5.45,,,,,
2442,7/24/24 0:53,5.45,,,,,
2443,7/24/24 1:08,5.655,,,,,
2444,7/24/24 1:23,5.45,,,,,
2445,7/24/24 1:38,5.757,,,,,
2446,7/24/24 1:53,5.552,,,,,
2447,7/24/24 2:08,5.347,,,,,
2448,7/24/24 2:23,5.757,,,,,
2449,7/24/24 2:38,5.45,,,,,
2450,7/24/24 2:53,5.244,,,,,
2451,7/24/24 3:08,5.655,,,,,
2452,7/24/24 3:23,5.45,,,,,
2453,7/24/24 3:38,5.347,,,,,
2454,7/24/24 3:53,5.655,,,,,
2455,7/24/24 4:08,5.347,,,,,
2456,7/24/24 4:23,5.757,,,,,
2457,7/24/24 4:38,5.552,,,,,
2458,7/24/24 4:53,5.347,,,,,
2459,7/24/24 5:08,5.757,,,,,
2460,7/24/24 5:23,5.552,,,,,
2461,7/24/24 5:38,5.347,,,,,
2462,7/24/24 5:53,5.655,,,,,
2463,7/24/24 6:08,5.45,,,,,
2464,7/24/24 6:23,5.45,,,,,
2465,7/24/24 6:38,5.655,,,,,
2466,7/24/24 6:53,5.45,,,,,
2467,7/24/24 7:08,5.552,,,,,
2468,7/24/24 7:23,5.655,,,,,
2469,7/24/24 7:38,5.45,,,,,
2470,7/24/24 7:53,5.552,,,,,
2471,7/24/24 8:08,5.655,,,,,
2472,7/24/24 8:23,5.347,,,,,
2473,7/24/24 8:38,5.244,,,,,
2474,7/24/24 8:53,5.552,,,,,
2475,7/24/24 9:08,5.552,,,,,
2476,7/24/24 9:23,5.45,,,,,
2477,7/24/24 9:38,5.347,,,,,
2478,7/24/24 9:53,5.244,,,,,
2479,7/24/24 10:08,5.141,,,,,
2480,7/24/24 10:23,5.655,,,,,
2481,7/24/24 10:38,5.552,,,,,
2482,7/24/24 10:53,5.45,,,,,
2483,7/24/24 11:08,5.552,,,,,
2487,7/24/24 11:38,5.347,,,,,
2488,7/24/24 11:53,5.757,,,,,
2489,7/24/24 12:08,5.655,,,,,
2490,7/24/24 12:23,5.552,,,,,
2491,7/24/24 12:38,5.347,,,,,
2492,7/24/24 12:53,5.347,,,,,
2493,7/24/24 13:08,5.757,,,,,
2494,7/24/24 13:23,5.655,,,,,
2495,7/24/24 13:38,5.552,,,,,
2496,7/24/24 13:53,5.45,,,,,
2497,7/24/24 14:08,5.347,,,,,
2498,7/24/24 14:23,5.757,,,,,
2499,7/24/24 14:38,5.552,,,,,
2500,7/24/24 14:53,5.45,,,,,
2501,7/24/24 15:08,5.347,,,,,
2502,7/24/24 15:23,5.757,,,,,
2503,7/24/24 15:38,5.655,,,,,
2504,7/24/24 15:53,5.45,,,,,
2505,7/24/24 16:08,5.347,,,,,
2506,7/24/24 16:23,5.757,,,,,
2507,7/24/24 16:38,5.655,,,,,
2508,7/24/24 16:53,5.552,,,,,
2509,7/24/24 17:08,5.45,,,,,
2510,7/24/24 17:23,5.347,,,,,
2511,7/24/24 17:38,5.655,,,,,
2512,7/24/24 17:53,5.655,,,,,
2513,7/24/24 18:08,5.552,,,,,
2514,7/24/24 18:23,5.347,,,,,
2515,7/24/24 18:38,5.655,,,,,
2516,7/24/24 18:53,5.45,,,,,
2517,7/24/24 19:08,5.655,,,,,
2518,7/24/24 19:23,5.552,,,,,
2519,7/24/24 19:38,5.347,,,,,
2520,7/24/24 19:53,5.655,,,,,
2521,7/24/24 20:08,5.347,,,,,
2522,7/24/24 20:23,5.757,,,,,
2523,7/24/24 20:38,5.45,,,,,
2524,7/24/24 20:53,5.347,,,,,
2525,7/24/24 21:08,5.655,,,,,
2526,7/24/24 21:23,5.347,,,,,
2527,7/24/24 21:38,5.757,,,,,
2528,7/24/24 21:53,5.45,,,,,
2529,7/24/24 22:08,5.347,,,,,
2530,7/24/24 22:23,5.655,,,,,
2531,7/24/24 22:38,5.45,,,,,
2532,7/24/24 22:53,5.655,,,,,
2533,7/24/24 23:08,5.552,,,,,
2534,7/24/24 23:23,5.347,,,,,
2535,7/24/24 23:38,5.655,,,,,
2536,7/24/24 23:53,5.45,,,,,
2537,7/25/24 0:08,5.552,,,,,
2538,7/25/24 0:23,5.655,,,,,
2539,7/25/24 0:38,5.45,,,,,
2540,7/25/24 0:53,5.757,,,,,
2541,7/25/24 1:08,5.552,,,,,
2542,7/25/24 1:23,5.347,,,,,
2543,7/25/24 1:38,5.757,,,,,
2544,7/25/24 1:53,5.552,,,,,
2545,7/25/24 2:08,5.347,,,,,
2546,7/25/24 2:23,5.655,,,,,
2547,7/25/24 2:38,5.45,,,,,
2548,7/25/24 2:53,5.552,,,,,
2549,7/25/24 3:08,5.655,,,,,
2550,7/25/24 3:23,5.45,,,,,
2551,7/25/24 3:38,5.757,,,,,
2552,7/25/24 3:53,5.552,,,,,
2553,7/25/24 4:08,5.347,,,,,
2554,7/25/24 4:23,5.757,,,,,
2555,7/25/24 4:38,5.552,,,,,
2556,7/25/24 4:53,5.347,,,,,
2557,7/25/24 5:08,5.655,,,,,
2558,7/25/24 5:23,5.45,,,,,
2559,7/25/24 5:38,5.757,,,,,
2560,7/25/24 5:53,5.552,,,,,
2561,7/25/24 6:08,5.347,,,,,
2562,7/25/24 6:23,5.757,,,,,
2563,7/25/24 6:38,5.552,,,,,
2564,7/25/24 6:53,5.347,,,,,
2565,7/25/24 7:08,5.655,,,,,
2566,7/25/24 7:23,5.45,,,,,
2567,7/25/24 7:38,5.655,,,,,
2568,7/25/24 7:53,5.655,,,,,
2569,7/25/24 8:08,5.45,,,,,
2570,7/25/24 8:23,5.347,,,,,
2571,7/25/24 8:38,5.757,,,,,
2572,7/25/24 8:53,5.655,,,,,
2573,7/25/24 9:08,5.552,,,,,
2574,7/25/24 9:23,5.45,,,,,
2575,7/25/24 9:38,5.347,,,,,
2576,7/25/24 9:53,5.347,,,,,
2577,7/25/24 10:08,5.45,,,,,
2578,7/25/24 10:23,5.757,,,,,
2579,7/25/24 10:38,5.757,,,,,
2580,7/25/24 10:53,5.655,,,,,
2581,7/25/24 11:08,5.552,,,,,
2582,7/25/24 11:23,5.552,,,,,
2583,7/25/24 11:38,5.45,,,,,
2584,7/25/24 11:53,5.45,,,,,
2585,7/25/24 12:08,5.45,,,,,
2586,7/25/24 12:23,5.347,,,,,
2587,7/25/24 12:38,5.347,,,,,
2588,7/25/24 12:53,5.757,,,,,
2589,7/25/24 13:08,5.757,,,,,
2590,7/25/24 13:23,5.757,,,,,
2591,7/25/24 13:38,5.655,,,,,
2592,7/25/24 13:53,5.655,,,,,
2593,7/25/24 14:08,5.552,,,,,
2594,7/25/24 14:23,5.552,,,,,
2595,7/25/24 14:38,5.552,,,,,
2596,7/25/24 14:53,5.552,,,,,
2597,7/25/24 15:08,5.45,,,,,
2598,7/25/24 15:23,5.552,,,,,
2599,7/25/24 15:38,5.45,,,,,
2600,7/25/24 15:53,5.45,,,,,
2601,7/25/24 16:08,5.45,,,,,
2602,7/25/24 16:23,5.45,,,,,
2603,7/25/24 16:38,5.45,,,,,
2604,7/25/24 16:53,5.45,,,,,
2605,7/25/24 17:08,5.45,,,,,
2606,7/25/24 17:23,5.45,,,,,
2607,7/25/24 17:38,5.45,,,,,
2608,7/25/24 17:53,5.347,,,,,
2609,7/25/24 18:08,5.757,,,,,
2610,7/25/24 18:23,5.757,,,,,
2611,7/25/24 18:38,5.655,,,,,
2612,7/25/24 18:53,5.45,,,,,
2613,7/25/24 19:08,5.244,,,,,
2614,7/25/24 19:23,5.757,,,,,
2615,7/25/24 19:38,5.552,,,,,
2616,7/25/24 19:53,5.45,,,,,
2617,7/25/24 20:08,5.757,,,,,
2618,7/25/24 20:23,5.655,,,,,
2619,7/25/24 20:38,5.552,,,,,
2620,7/25/24 20:53,5.347,,,,,
2621,7/25/24 21:08,5.757,,,,,
2622,7/25/24 21:23,5.655,,,,,
2623,7/25/24 21:38,5.45,,,,,
2624,7/25/24 21:53,5.347,,,,,
2625,7/25/24 22:08,5.757,,,,,
2626,7/25/24 22:23,5.552,,,,,
2627,7/25/24 22:38,5.347,,,,,
2628,7/25/24 22:53,5.757,,,,,
2629,7/25/24 23:08,5.655,,,,,
2630,7/25/24 23:23,5.45,,,,,
2631,7/25/24 23:38,5.347,,,,,
2632,7/25/24 23:53,5.757,,,,,
2633,7/26/24 0:08,5.552,,,,,
2634,7/26/24 0:23,5.45,,,,,
2635,7/26/24 0:38,5.655,,,,,
2636,7/26/24 0:53,5.655,,,,,
2637,7/26/24 1:08,5.45,,,,,
2638,7/26/24 1:23,5.347,,,,,
2639,7/26/24 1:38,5.655,,,,,
2640,7/26/24 1:53,5.45,,,,,
2641,7/26/24 2:08,5.347,,,,,
2642,7/26/24 2:23,5.757,,,,,
2643,7/26/24 2:38,5.552,,,,,
2644,7/26/24 2:53,5.347,,,,,
2645,7/26/24 3:08,5.757,,,,,
2646,7/26/24 3:23,5.552,,,,,
2647,7/26/24 3:38,5.45,,,,,
2648,7/26/24 3:53,5.45,,,,,
2649,7/26/24 4:08,5.655,,,,,
2650,7/26/24 4:23,5.45,,,,,
2651,7/26/24 4:38,5.244,,,,,
2652,7/26/24 4:53,5.655,,,,,
2653,7/26/24 5:08,5.45,,,,,
2654,7/26/24 5:23,5.347,,,,,
2655,7/26/24 5:38,5.757,,,,,
2656,7/26/24 5:53,5.552,,,,,
2657,7/26/24 6:08,5.45,,,,,
2658,7/26/24 6:23,5.757,,,,,
2659,7/26/24 6:38,5.655,,,,,
2660,7/26/24 6:53,5.45,,,,,
2661,7/26/24 7:08,5.244,,,,,
2662,7/26/24 7:23,5.655,,,,,
2663,7/26/24 7:38,5.45,,,,,
2664,7/26/24 7:53,5.347,,,,,
2665,7/26/24 8:08,5.757,,,,,
2666,7/26/24 8:23,5.757,,,,,
2667,7/26/24 8:38,5.757,,,,,
2668,7/26/24 8:53,5.757,,,,,
2669,7/26/24 9:08,5.757,,,,,
2670,7/26/24 9:23,5.757,,,,,
2671,7/26/24 9:38,5.757,,,,,
2672,7/26/24 9:53,5.757,,,,,
2673,7/26/24 10:08,5.655,,,,,